#      time [s]          t9 [GK]          density [g/cc]
    3.1282456004e+02    1.3450000000e+00    3.8930000000e+05
    3.1282681993e+02    1.3460000000e+00    3.8890000000e+05
    3.1282913113e+02    1.3470000000e+00    3.8840000000e+05
    3.1283150053e+02    1.3490000000e+00    3.8800000000e+05
    3.1283393498e+02    1.3500000000e+00    3.8760000000e+05
    3.1283644294e+02    1.3510000000e+00    3.8710000000e+05
    3.1283903332e+02    1.3520000000e+00    3.8660000000e+05
    3.1284171647e+02    1.3540000000e+00    3.8620000000e+05
    3.1284450322e+02    1.3550000000e+00    3.8560000000e+05
    3.1284740539e+02    1.3560000000e+00    3.8510000000e+05
    3.1285043636e+02    1.3580000000e+00    3.8460000000e+05
    3.1285360965e+02    1.3590000000e+00    3.8400000000e+05
    3.1285694009e+02    1.3610000000e+00    3.8340000000e+05
    3.1286044191e+02    1.3620000000e+00    3.8280000000e+05
    3.1286413056e+02    1.3640000000e+00    3.8210000000e+05
    3.1286801856e+02    1.3660000000e+00    3.8150000000e+05
    3.1287211707e+02    1.3680000000e+00    3.8080000000e+05
    3.1287643431e+02    1.3700000000e+00    3.8000000000e+05
    3.1288097498e+02    1.3720000000e+00    3.7920000000e+05
    3.1288579318e+02    1.3740000000e+00    3.7840000000e+05
    3.1289063998e+02    1.3760000000e+00    3.7760000000e+05
    3.1289551522e+02    1.3780000000e+00    3.7680000000e+05
    3.1290042407e+02    1.3810000000e+00    3.7600000000e+05
    3.1290536599e+02    1.3830000000e+00    3.7520000000e+05
    3.1291034377e+02    1.3850000000e+00    3.7440000000e+05
    3.1291536049e+02    1.3870000000e+00    3.7360000000e+05
    3.1292041930e+02    1.3890000000e+00    3.7280000000e+05
    3.1292552715e+02    1.3910000000e+00    3.7200000000e+05
    3.1293067995e+02    1.3930000000e+00    3.7120000000e+05
    3.1293588414e+02    1.3960000000e+00    3.7040000000e+05
    3.1294114709e+02    1.3980000000e+00    3.6970000000e+05
    3.1294646486e+02    1.4000000000e+00    3.6890000000e+05
    3.1295184791e+02    1.4020000000e+00    3.6810000000e+05
    3.1295729257e+02    1.4040000000e+00    3.6730000000e+05
    3.1296280963e+02    1.4060000000e+00    3.6650000000e+05
    3.1296839950e+02    1.4080000000e+00    3.6570000000e+05
    3.1297406150e+02    1.4110000000e+00    3.6490000000e+05
    3.1297980732e+02    1.4130000000e+00    3.6410000000e+05
    3.1298563345e+02    1.4150000000e+00    3.6330000000e+05
    3.1299155163e+02    1.4170000000e+00    3.6250000000e+05
    3.1299755847e+02    1.4190000000e+00    3.6180000000e+05
    3.1300366613e+02    1.4210000000e+00    3.6100000000e+05
    3.1300987133e+02    1.4240000000e+00    3.6020000000e+05
    3.1301618691e+02    1.4260000000e+00    3.5940000000e+05
    3.1302260965e+02    1.4280000000e+00    3.5860000000e+05
    3.1302914842e+02    1.4300000000e+00    3.5780000000e+05
    3.1303581337e+02    1.4320000000e+00    3.5700000000e+05
    3.1304260146e+02    1.4350000000e+00    3.5620000000e+05
    3.1304952229e+02    1.4370000000e+00    3.5540000000e+05
    3.1305658226e+02    1.4390000000e+00    3.5460000000e+05
    3.1306378768e+02    1.4410000000e+00    3.5380000000e+05
    3.1307106207e+02    1.4430000000e+00    3.5300000000e+05
    3.1307820679e+02    1.4460000000e+00    3.5220000000e+05
    3.1308523255e+02    1.4480000000e+00    3.5150000000e+05
    3.1309214939e+02    1.4500000000e+00    3.5080000000e+05
    3.1309896689e+02    1.4520000000e+00    3.5010000000e+05
    3.1310569426e+02    1.4540000000e+00    3.4940000000e+05
    3.1311234041e+02    1.4550000000e+00    3.4870000000e+05
    3.1311891406e+02    1.4570000000e+00    3.4810000000e+05
    3.1312542376e+02    1.4590000000e+00    3.4740000000e+05
    3.1313187799e+02    1.4610000000e+00    3.4680000000e+05
    3.1313828524e+02    1.4620000000e+00    3.4620000000e+05
    3.1314465405e+02    1.4640000000e+00    3.4560000000e+05
    3.1315099305e+02    1.4660000000e+00    3.4510000000e+05
    3.1315731116e+02    1.4670000000e+00    3.4450000000e+05
    3.1316361750e+02    1.4690000000e+00    3.4390000000e+05
    3.1316992159e+02    1.4710000000e+00    3.4340000000e+05
    3.1317623348e+02    1.4720000000e+00    3.4280000000e+05
    3.1318256383e+02    1.4740000000e+00    3.4230000000e+05
    3.1318883194e+02    1.4750000000e+00    3.4180000000e+05
    3.1319502837e+02    1.4770000000e+00    3.4120000000e+05
    3.1320115675e+02    1.4780000000e+00    3.4070000000e+05
    3.1320722083e+02    1.4800000000e+00    3.4020000000e+05
    3.1321322397e+02    1.4810000000e+00    3.3970000000e+05
    3.1321916939e+02    1.4820000000e+00    3.3930000000e+05
    3.1322506051e+02    1.4840000000e+00    3.3880000000e+05
    3.1323090066e+02    1.4850000000e+00    3.3830000000e+05
    3.1323669281e+02    1.4860000000e+00    3.3790000000e+05
    3.1324244017e+02    1.4880000000e+00    3.3740000000e+05
    3.1324814561e+02    1.4890000000e+00    3.3700000000e+05
    3.1325381226e+02    1.4900000000e+00    3.3660000000e+05
    3.1325944324e+02    1.4910000000e+00    3.3610000000e+05
    3.1326504138e+02    1.4930000000e+00    3.3570000000e+05
    3.1327061010e+02    1.4940000000e+00    3.3530000000e+05
    3.1327615196e+02    1.4950000000e+00    3.3490000000e+05
    3.1328167045e+02    1.4960000000e+00    3.3450000000e+05
    3.1328716853e+02    1.4970000000e+00    3.3410000000e+05
    3.1329264979e+02    1.4990000000e+00    3.3370000000e+05
    3.1329811735e+02    1.5000000000e+00    3.3330000000e+05
    3.1330357441e+02    1.5010000000e+00    3.3290000000e+05
    3.1330902488e+02    1.5020000000e+00    3.3250000000e+05
    3.1331447225e+02    1.5030000000e+00    3.3210000000e+05
    3.1331992071e+02    1.5040000000e+00    3.3170000000e+05
    3.1332537408e+02    1.5050000000e+00    3.3130000000e+05
    3.1333083666e+02    1.5060000000e+00    3.3090000000e+05
    3.1333631330e+02    1.5080000000e+00    3.3050000000e+05
    3.1334180849e+02    1.5090000000e+00    3.3020000000e+05
    3.1334732734e+02    1.5100000000e+00    3.2980000000e+05
    3.1335287525e+02    1.5110000000e+00    3.2940000000e+05
    3.1335845804e+02    1.5120000000e+00    3.2900000000e+05
    3.1336408189e+02    1.5130000000e+00    3.2860000000e+05
    3.1336975346e+02    1.5140000000e+00    3.2820000000e+05
    3.1337548023e+02    1.5160000000e+00    3.2790000000e+05
    3.1338126956e+02    1.5170000000e+00    3.2750000000e+05
    3.1338713010e+02    1.5180000000e+00    3.2710000000e+05
    3.1339307081e+02    1.5190000000e+00    3.2670000000e+05
    3.1339910138e+02    1.5200000000e+00    3.2630000000e+05
    3.1340523229e+02    1.5210000000e+00    3.2590000000e+05
    3.1341147528e+02    1.5230000000e+00    3.2540000000e+05
    3.1341784216e+02    1.5240000000e+00    3.2500000000e+05
    3.1342434700e+02    1.5250000000e+00    3.2460000000e+05
    3.1343100351e+02    1.5260000000e+00    3.2410000000e+05
    3.1343774847e+02    1.5280000000e+00    3.2370000000e+05
    3.1344454905e+02    1.5290000000e+00    3.2320000000e+05
    3.1345141115e+02    1.5300000000e+00    3.2280000000e+05
    3.1345834443e+02    1.5320000000e+00    3.2230000000e+05
    3.1346535552e+02    1.5330000000e+00    3.2190000000e+05
    3.1347245361e+02    1.5350000000e+00    3.2140000000e+05
    3.1347964654e+02    1.5360000000e+00    3.2090000000e+05
    3.1348694696e+02    1.5370000000e+00    3.2050000000e+05
    3.1349436383e+02    1.5390000000e+00    3.2000000000e+05
    3.1350190947e+02    1.5400000000e+00    3.1950000000e+05
    3.1350959460e+02    1.5420000000e+00    3.1900000000e+05
    3.1351743364e+02    1.5430000000e+00    3.1850000000e+05
    3.1352543917e+02    1.5450000000e+00    3.1800000000e+05
    3.1353362796e+02    1.5460000000e+00    3.1750000000e+05
    3.1354201450e+02    1.5480000000e+00    3.1690000000e+05
    3.1355061792e+02    1.5500000000e+00    3.1640000000e+05
    3.1355945453e+02    1.5510000000e+00    3.1580000000e+05
    3.1356854168e+02    1.5530000000e+00    3.1520000000e+05
    3.1357789741e+02    1.5550000000e+00    3.1460000000e+05
    3.1358754498e+02    1.5570000000e+00    3.1400000000e+05
    3.1359749685e+02    1.5590000000e+00    3.1340000000e+05
    3.1360777698e+02    1.5600000000e+00    3.1270000000e+05
    3.1361839518e+02    1.5620000000e+00    3.1200000000e+05
    3.1362937354e+02    1.5650000000e+00    3.1130000000e+05
    3.1364071577e+02    1.5670000000e+00    3.1060000000e+05
    3.1365243177e+02    1.5690000000e+00    3.0990000000e+05
    3.1366452634e+02    1.5710000000e+00    3.0910000000e+05
    3.1367699033e+02    1.5740000000e+00    3.0830000000e+05
    3.1368983088e+02    1.5760000000e+00    3.0750000000e+05
    3.1370302507e+02    1.5790000000e+00    3.0670000000e+05
    3.1371657159e+02    1.5810000000e+00    3.0580000000e+05
    3.1373043625e+02    1.5840000000e+00    3.0500000000e+05
    3.1374459985e+02    1.5860000000e+00    3.0410000000e+05
    3.1375903968e+02    1.5890000000e+00    3.0320000000e+05
    3.1377374480e+02    1.5920000000e+00    3.0230000000e+05
    3.1378868424e+02    1.5950000000e+00    3.0130000000e+05
    3.1380383123e+02    1.5970000000e+00    3.0040000000e+05
    3.1381917789e+02    1.6000000000e+00    2.9950000000e+05
    3.1383469546e+02    1.6030000000e+00    2.9850000000e+05
    3.1385107138e+02    1.6060000000e+00    2.9750000000e+05
    3.1386734214e+02    1.6090000000e+00    2.9650000000e+05
    3.1388350907e+02    1.6120000000e+00    2.9550000000e+05
    3.1389957445e+02    1.6150000000e+00    2.9450000000e+05
    3.1391554038e+02    1.6180000000e+00    2.9360000000e+05
    3.1393140938e+02    1.6210000000e+00    2.9260000000e+05
    3.1394718383e+02    1.6240000000e+00    2.9160000000e+05
    3.1396286658e+02    1.6270000000e+00    2.9070000000e+05
    3.1397846064e+02    1.6300000000e+00    2.8970000000e+05
    3.1399396881e+02    1.6330000000e+00    2.8880000000e+05
    3.1400935021e+02    1.6350000000e+00    2.8790000000e+05
    3.1402461556e+02    1.6380000000e+00    2.8700000000e+05
    3.1403974999e+02    1.6410000000e+00    2.8610000000e+05
    3.1405477052e+02    1.6440000000e+00    2.8520000000e+05
    3.1406966234e+02    1.6460000000e+00    2.8430000000e+05
    3.1408444374e+02    1.6490000000e+00    2.8350000000e+05
    3.1409911787e+02    1.6520000000e+00    2.8260000000e+05
    3.1411364927e+02    1.6540000000e+00    2.8170000000e+05
    3.1412809163e+02    1.6570000000e+00    2.8090000000e+05
    3.1414239600e+02    1.6590000000e+00    2.8000000000e+05
    3.1415659721e+02    1.6620000000e+00    2.7920000000e+05
    3.1417070028e+02    1.6640000000e+00    2.7840000000e+05
    3.1418468895e+02    1.6670000000e+00    2.7760000000e+05
    3.1419858229e+02    1.6690000000e+00    2.7680000000e+05
    3.1421234727e+02    1.6720000000e+00    2.7600000000e+05
    3.1422603838e+02    1.6740000000e+00    2.7520000000e+05
    3.1423960767e+02    1.6760000000e+00    2.7440000000e+05
    3.1425310913e+02    1.6790000000e+00    2.7360000000e+05
    3.1426649411e+02    1.6810000000e+00    2.7290000000e+05
    3.1427979790e+02    1.6840000000e+00    2.7210000000e+05
    3.1429300826e+02    1.6860000000e+00    2.7140000000e+05
    3.1430614548e+02    1.6880000000e+00    2.7060000000e+05
    3.1431919573e+02    1.6900000000e+00    2.6990000000e+05
    3.1433216076e+02    1.6930000000e+00    2.6910000000e+05
    3.1434506230e+02    1.6950000000e+00    2.6840000000e+05
    3.1435786948e+02    1.6970000000e+00    2.6770000000e+05
    3.1437063786e+02    1.6990000000e+00    2.6700000000e+05
    3.1438332052e+02    1.7010000000e+00    2.6630000000e+05
    3.1439595419e+02    1.7040000000e+00    2.6560000000e+05
    3.1440852735e+02    1.7060000000e+00    2.6490000000e+05
    3.1442106161e+02    1.7080000000e+00    2.6420000000e+05
    3.1443352606e+02    1.7100000000e+00    2.6350000000e+05
    3.1444595958e+02    1.7120000000e+00    2.6280000000e+05
    3.1445835139e+02    1.7140000000e+00    2.6210000000e+05
    3.1447072409e+02    1.7160000000e+00    2.6140000000e+05
    3.1448732697e+02    1.7190000000e+00    2.6050000000e+05
    3.1450421864e+02    1.7220000000e+00    2.5960000000e+05
    3.1452142674e+02    1.7250000000e+00    2.5870000000e+05
    3.1453898264e+02    1.7280000000e+00    2.5780000000e+05
    3.1455692261e+02    1.7310000000e+00    2.5680000000e+05
    3.1457528412e+02    1.7340000000e+00    2.5580000000e+05
    3.1459394524e+02    1.7370000000e+00    2.5480000000e+05
    3.1461266002e+02    1.7400000000e+00    2.5390000000e+05
    3.1463147088e+02    1.7430000000e+00    2.5290000000e+05
    3.1465042568e+02    1.7460000000e+00    2.5190000000e+05
    3.1466957487e+02    1.7490000000e+00    2.5090000000e+05
    3.1468897592e+02    1.7520000000e+00    2.4990000000e+05
    3.1470869152e+02    1.7550000000e+00    2.4890000000e+05
    3.1472879205e+02    1.7580000000e+00    2.4790000000e+05
    3.1474935748e+02    1.7610000000e+00    2.4690000000e+05
    3.1477047773e+02    1.7650000000e+00    2.4590000000e+05
    3.1479225620e+02    1.7680000000e+00    2.4480000000e+05
    3.1481481016e+02    1.7710000000e+00    2.4380000000e+05
    3.1483822528e+02    1.7750000000e+00    2.4270000000e+05
    3.1486151994e+02    1.7780000000e+00    2.4160000000e+05
    3.1488471349e+02    1.7810000000e+00    2.4050000000e+05
    3.1490782393e+02    1.7850000000e+00    2.3940000000e+05
    3.1493086920e+02    1.7880000000e+00    2.3840000000e+05
    3.1495386697e+02    1.7910000000e+00    2.3740000000e+05
    3.1497683470e+02    1.7940000000e+00    2.3640000000e+05
    3.1499978983e+02    1.7970000000e+00    2.3540000000e+05
    3.1502274966e+02    1.8000000000e+00    2.3440000000e+05
    3.1504573228e+02    1.8030000000e+00    2.3350000000e+05
    3.1506875508e+02    1.8060000000e+00    2.3250000000e+05
    3.1509183666e+02    1.8090000000e+00    2.3160000000e+05
    3.1511499649e+02    1.8120000000e+00    2.3070000000e+05
    3.1513825370e+02    1.8150000000e+00    2.2980000000e+05
    3.1516162942e+02    1.8180000000e+00    2.2890000000e+05
    3.1518514519e+02    1.8200000000e+00    2.2800000000e+05
    3.1520882480e+02    1.8230000000e+00    2.2720000000e+05
    3.1523269273e+02    1.8260000000e+00    2.2630000000e+05
    3.1525677638e+02    1.8280000000e+00    2.2540000000e+05
    3.1528110486e+02    1.8310000000e+00    2.2460000000e+05
    3.1530570943e+02    1.8340000000e+00    2.2380000000e+05
    3.1533062493e+02    1.8360000000e+00    2.2300000000e+05
    3.1535589034e+02    1.8390000000e+00    2.2210000000e+05
    3.1538154722e+02    1.8410000000e+00    2.2130000000e+05
    3.1540764351e+02    1.8440000000e+00    2.2050000000e+05
    3.1543423073e+02    1.8460000000e+00    2.1970000000e+05
    3.1546136747e+02    1.8490000000e+00    2.1890000000e+05
    3.1548911938e+02    1.8510000000e+00    2.1820000000e+05
    3.1551708612e+02    1.8540000000e+00    2.1740000000e+05
    3.1554508725e+02    1.8560000000e+00    2.1660000000e+05
    3.1557311400e+02    1.8590000000e+00    2.1590000000e+05
    3.1560116801e+02    1.8610000000e+00    2.1520000000e+05
    3.1562925246e+02    1.8630000000e+00    2.1450000000e+05
    3.1565737391e+02    1.8650000000e+00    2.1390000000e+05
    3.1568559339e+02    1.8670000000e+00    2.1320000000e+05
    3.1571380340e+02    1.8690000000e+00    2.1260000000e+05
    3.1574212616e+02    1.8710000000e+00    2.1200000000e+05
    3.1577050694e+02    1.8730000000e+00    2.1140000000e+05
    3.1579889823e+02    1.8750000000e+00    2.1090000000e+05
    3.1582742207e+02    1.8770000000e+00    2.1030000000e+05
    3.1585602448e+02    1.8780000000e+00    2.0980000000e+05
    3.1588466061e+02    1.8800000000e+00    2.0930000000e+05
    3.1591345245e+02    1.8820000000e+00    2.0880000000e+05
    3.1594234944e+02    1.8830000000e+00    2.0830000000e+05
    3.1597136231e+02    1.8850000000e+00    2.0790000000e+05
    3.1600044272e+02    1.8860000000e+00    2.0740000000e+05
    3.1602972037e+02    1.8880000000e+00    2.0700000000e+05
    3.1605908426e+02    1.8890000000e+00    2.0660000000e+05
    3.1608867249e+02    1.8900000000e+00    2.0620000000e+05
    3.1612696384e+02    1.8920000000e+00    2.0580000000e+05
    3.1616495713e+02    1.8930000000e+00    2.0540000000e+05
    3.1620329666e+02    1.8950000000e+00    2.0500000000e+05
    3.1624149202e+02    1.8960000000e+00    2.0460000000e+05
    3.1627959728e+02    1.8970000000e+00    2.0430000000e+05
    3.1631766292e+02    1.8990000000e+00    2.0400000000e+05
    3.1635574406e+02    1.9000000000e+00    2.0370000000e+05
    3.1639389452e+02    1.9010000000e+00    2.0340000000e+05
    3.1643217094e+02    1.9010000000e+00    2.0320000000e+05
    3.1647064088e+02    1.9020000000e+00    2.0300000000e+05
    3.1650936981e+02    1.9030000000e+00    2.0280000000e+05
    3.1654843315e+02    1.9040000000e+00    2.0270000000e+05
    3.1658791059e+02    1.9040000000e+00    2.0260000000e+05
    3.1662789935e+02    1.9050000000e+00    2.0250000000e+05
    3.1666850134e+02    1.9060000000e+00    2.0240000000e+05
    3.1670983790e+02    1.9060000000e+00    2.0230000000e+05
    3.1675204576e+02    1.9060000000e+00    2.0230000000e+05
    3.1679529511e+02    1.9070000000e+00    2.0230000000e+05
    3.1683977907e+02    1.9070000000e+00    2.0230000000e+05
    3.1688573184e+02    1.9070000000e+00    2.0240000000e+05
    3.1693345233e+02    1.9070000000e+00    2.0250000000e+05
    3.1698329692e+02    1.9070000000e+00    2.0260000000e+05
    3.1703573393e+02    1.9070000000e+00    2.0270000000e+05
    3.1709136814e+02    1.9070000000e+00    2.0290000000e+05
    3.1714754371e+02    1.9070000000e+00    2.0320000000e+05
    3.1720234759e+02    1.9060000000e+00    2.0340000000e+05
    3.1725623356e+02    1.9060000000e+00    2.0370000000e+05
    3.1730939135e+02    1.9060000000e+00    2.0400000000e+05
    3.1736220177e+02    1.9050000000e+00    2.0430000000e+05
    3.1741464613e+02    1.9050000000e+00    2.0470000000e+05
    3.1746707965e+02    1.9040000000e+00    2.0500000000e+05
    3.1751948078e+02    1.9030000000e+00    2.0540000000e+05
    3.1757220571e+02    1.9020000000e+00    2.0580000000e+05
    3.1762523791e+02    1.9020000000e+00    2.0630000000e+05
    3.1767884936e+02    1.9010000000e+00    2.0670000000e+05
    3.1773324183e+02    1.9000000000e+00    2.0720000000e+05
    3.1778862887e+02    1.8990000000e+00    2.0770000000e+05
    3.1784524436e+02    1.8980000000e+00    2.0820000000e+05
    3.1790324015e+02    1.8970000000e+00    2.0880000000e+05
    3.1796290196e+02    1.8960000000e+00    2.0940000000e+05
    3.1802467380e+02    1.8940000000e+00    2.1000000000e+05
    3.1808882764e+02    1.8930000000e+00    2.1070000000e+05
    3.1815405114e+02    1.8910000000e+00    2.1140000000e+05
    3.1821979953e+02    1.8900000000e+00    2.1210000000e+05
    3.1828631632e+02    1.8880000000e+00    2.1280000000e+05
    3.1835387197e+02    1.8870000000e+00    2.1360000000e+05
    3.1842277621e+02    1.8850000000e+00    2.1440000000e+05
    3.1849337879e+02    1.8830000000e+00    2.1520000000e+05
    3.1856611810e+02    1.8820000000e+00    2.1610000000e+05
    3.1864119661e+02    1.8800000000e+00    2.1700000000e+05
    3.1871692292e+02    1.8780000000e+00    2.1790000000e+05
    3.1879362203e+02    1.8760000000e+00    2.1890000000e+05
    3.1887166665e+02    1.8740000000e+00    2.1980000000e+05
    3.1895149820e+02    1.8710000000e+00    2.2080000000e+05
    3.1903365106e+02    1.8690000000e+00    2.2190000000e+05
    3.1911878570e+02    1.8670000000e+00    2.2300000000e+05
    3.1920774406e+02    1.8640000000e+00    2.2410000000e+05
    3.1930162751e+02    1.8620000000e+00    2.2530000000e+05
    3.1940192360e+02    1.8590000000e+00    2.2660000000e+05
    3.1951071238e+02    1.8560000000e+00    2.2810000000e+05
    3.1963104171e+02    1.8530000000e+00    2.2970000000e+05
    3.1976761668e+02    1.8490000000e+00    2.3150000000e+05
    3.1992442164e+02    1.8440000000e+00    2.3360000000e+05
    3.2008194213e+02    1.8400000000e+00    2.3570000000e+05
    3.2024017387e+02    1.8350000000e+00    2.3780000000e+05
    3.2039820583e+02    1.8300000000e+00    2.4000000000e+05
    3.2055511870e+02    1.8260000000e+00    2.4210000000e+05
    3.2071105714e+02    1.8210000000e+00    2.4430000000e+05
    3.2084854936e+02    1.8170000000e+00    2.4620000000e+05
    3.2098431227e+02    1.8130000000e+00    2.4800000000e+05
    3.2111969723e+02    1.8090000000e+00    2.4990000000e+05
    3.2125454233e+02    1.8050000000e+00    2.5180000000e+05
    3.2138902146e+02    1.8010000000e+00    2.5360000000e+05
    3.2152299569e+02    1.7970000000e+00    2.5550000000e+05
    3.2165645543e+02    1.7930000000e+00    2.5730000000e+05
    3.2178941996e+02    1.7900000000e+00    2.5910000000e+05
    3.2192210168e+02    1.7860000000e+00    2.6100000000e+05
    3.2205457104e+02    1.7820000000e+00    2.6280000000e+05
    3.2218650717e+02    1.7780000000e+00    2.6460000000e+05
    3.2231825585e+02    1.7740000000e+00    2.6640000000e+05
    3.2244972789e+02    1.7700000000e+00    2.6820000000e+05
    3.2258113076e+02    1.7670000000e+00    2.7000000000e+05
    3.2271237337e+02    1.7630000000e+00    2.7180000000e+05
    3.2284366408e+02    1.7590000000e+00    2.7360000000e+05
    3.2297491716e+02    1.7550000000e+00    2.7530000000e+05
    3.2310618501e+02    1.7520000000e+00    2.7710000000e+05
    3.2323770577e+02    1.7480000000e+00    2.7880000000e+05
    3.2336941911e+02    1.7440000000e+00    2.8060000000e+05
    3.2350156025e+02    1.7410000000e+00    2.8230000000e+05
    3.2363407517e+02    1.7370000000e+00    2.8400000000e+05
    3.2376705046e+02    1.7340000000e+00    2.8580000000e+05
    3.2390076185e+02    1.7300000000e+00    2.8750000000e+05
    3.2403517546e+02    1.7270000000e+00    2.8920000000e+05
    3.2417058158e+02    1.7230000000e+00    2.9090000000e+05
    3.2430697267e+02    1.7200000000e+00    2.9260000000e+05
    3.2444448137e+02    1.7160000000e+00    2.9430000000e+05
    3.2458344252e+02    1.7130000000e+00    2.9600000000e+05
    3.2472389106e+02    1.7100000000e+00    2.9760000000e+05
    3.2486619408e+02    1.7060000000e+00    2.9930000000e+05
    3.2501023815e+02    1.7030000000e+00    3.0100000000e+05
    3.2515676915e+02    1.7000000000e+00    3.0260000000e+05
    3.2530557411e+02    1.6970000000e+00    3.0430000000e+05
    3.2545727789e+02    1.6930000000e+00    3.0590000000e+05
    3.2561206305e+02    1.6900000000e+00    3.0760000000e+05
    3.2577030878e+02    1.6870000000e+00    3.0920000000e+05
    3.2593263270e+02    1.6840000000e+00    3.1080000000e+05
    3.2609915194e+02    1.6810000000e+00    3.1250000000e+05
    3.2627079284e+02    1.6780000000e+00    3.1410000000e+05
    3.2644801183e+02    1.6750000000e+00    3.1570000000e+05
    3.2663154447e+02    1.6720000000e+00    3.1740000000e+05
    3.2681071026e+02    1.6700000000e+00    3.1890000000e+05
    3.2699189997e+02    1.6670000000e+00    3.2050000000e+05
    3.2717546626e+02    1.6650000000e+00    3.2190000000e+05
    3.2736187634e+02    1.6620000000e+00    3.2340000000e+05
    3.2755156474e+02    1.6600000000e+00    3.2480000000e+05
    3.2774494722e+02    1.6580000000e+00    3.2620000000e+05
    3.2794249446e+02    1.6560000000e+00    3.2760000000e+05
    3.2814469410e+02    1.6540000000e+00    3.2900000000e+05
    3.2835206127e+02    1.6520000000e+00    3.3040000000e+05
    3.2856510153e+02    1.6500000000e+00    3.3170000000e+05
    3.2878442336e+02    1.6480000000e+00    3.3310000000e+05
    3.2901059360e+02    1.6460000000e+00    3.3440000000e+05
    3.2923991947e+02    1.6440000000e+00    3.3580000000e+05
    3.2947126025e+02    1.6420000000e+00    3.3710000000e+05
    3.2970516687e+02    1.6410000000e+00    3.3840000000e+05
    3.2994216459e+02    1.6390000000e+00    3.3970000000e+05
    3.3018276015e+02    1.6380000000e+00    3.4100000000e+05
    3.3042744261e+02    1.6360000000e+00    3.4230000000e+05
    3.3067669466e+02    1.6350000000e+00    3.4360000000e+05
    3.3093099180e+02    1.6330000000e+00    3.4500000000e+05
    3.3118772765e+02    1.6320000000e+00    3.4630000000e+05
    3.3144511337e+02    1.6300000000e+00    3.4770000000e+05
    3.3170370497e+02    1.6290000000e+00    3.4900000000e+05
    3.3196401506e+02    1.6270000000e+00    3.5030000000e+05
    3.3222652166e+02    1.6260000000e+00    3.5170000000e+05
    3.3249167460e+02    1.6240000000e+00    3.5310000000e+05
    3.3275990081e+02    1.6230000000e+00    3.5440000000e+05
    3.3303160812e+02    1.6210000000e+00    3.5590000000e+05
    3.3330550951e+02    1.6200000000e+00    3.5730000000e+05
    3.3357965233e+02    1.6180000000e+00    3.5880000000e+05
    3.3385450005e+02    1.6160000000e+00    3.6020000000e+05
    3.3413048360e+02    1.6150000000e+00    3.6170000000e+05
    3.3440800227e+02    1.6130000000e+00    3.6320000000e+05
    3.3468743325e+02    1.6110000000e+00    3.6470000000e+05
    3.3496913138e+02    1.6100000000e+00    3.6630000000e+05
    3.3525343177e+02    1.6080000000e+00    3.6790000000e+05
    3.3554065396e+02    1.6060000000e+00    3.6950000000e+05
    3.3583110597e+02    1.6040000000e+00    3.7110000000e+05
    3.3612508323e+02    1.6020000000e+00    3.7280000000e+05
    3.3641305870e+02    1.6000000000e+00    3.7450000000e+05
    3.3670279184e+02    1.5980000000e+00    3.7620000000e+05
    3.3699459488e+02    1.5960000000e+00    3.7790000000e+05
    3.3728876488e+02    1.5940000000e+00    3.7970000000e+05
    3.3758558643e+02    1.5920000000e+00    3.8150000000e+05
    3.3788533230e+02    1.5900000000e+00    3.8330000000e+05
    3.3818826588e+02    1.5880000000e+00    3.8520000000e+05
    3.3849464197e+02    1.5850000000e+00    3.8720000000e+05
    3.3880470715e+02    1.5830000000e+00    3.8920000000e+05
    3.3911239212e+02    1.5800000000e+00    3.9120000000e+05
    3.3941101817e+02    1.5780000000e+00    3.9320000000e+05
    3.3970099088e+02    1.5750000000e+00    3.9520000000e+05
    3.3998292003e+02    1.5730000000e+00    3.9710000000e+05
    3.4025730477e+02    1.5710000000e+00    3.9900000000e+05
    3.4052451254e+02    1.5680000000e+00    4.0090000000e+05
    3.4078507005e+02    1.5660000000e+00    4.0280000000e+05
    3.4103930788e+02    1.5630000000e+00    4.0470000000e+05
    3.4128772159e+02    1.5610000000e+00    4.0650000000e+05
    3.4153050771e+02    1.5580000000e+00    4.0840000000e+05
    3.4176830688e+02    1.5560000000e+00    4.1020000000e+05
    3.4200122899e+02    1.5530000000e+00    4.1200000000e+05
    3.4222978710e+02    1.5510000000e+00    4.1380000000e+05
    3.4245413163e+02    1.5480000000e+00    4.1570000000e+05
    3.4267475815e+02    1.5460000000e+00    4.1750000000e+05
    3.4289190811e+02    1.5430000000e+00    4.1930000000e+05
    3.4310588281e+02    1.5400000000e+00    4.2120000000e+05
    3.4331685743e+02    1.5380000000e+00    4.2300000000e+05
    3.4352529281e+02    1.5350000000e+00    4.2490000000e+05
    3.4373126845e+02    1.5320000000e+00    4.2670000000e+05
    3.4393499488e+02    1.5300000000e+00    4.2860000000e+05
    3.4413689898e+02    1.5270000000e+00    4.3060000000e+05
    3.4433688368e+02    1.5240000000e+00    4.3250000000e+05
    3.4453542769e+02    1.5210000000e+00    4.3440000000e+05
    3.4473250329e+02    1.5180000000e+00    4.3640000000e+05
    3.4492820489e+02    1.5150000000e+00    4.3840000000e+05
    3.4512115360e+02    1.5120000000e+00    4.4040000000e+05
    3.4530426196e+02    1.5090000000e+00    4.4230000000e+05
    3.4547836129e+02    1.5060000000e+00    4.4420000000e+05
